name,source,complexid,saftype,pri_add,modified,faci_dom,facility_t,b7_sc,placeid,bin,sos,segmentid,borough,created,latitude,longitude,nad83_x,nad83_y,borough_name,facility_t_name,is_test
THE NEW SCHOOL 20 ST RESIDENCE,OTHER,0,,1016535.0,2016-11-01,7,2,,1026615,1013220,1,33534,1,2015-07-22,40.74350977559736,-74.00045196632512,299.96121730802656,64.05594000990922,Manhattan,Education Facility,False
NEW SCHOOL SCHOOL OF DRAMA,OTHER,0,,1014951.0,2016-01-15,7,2,,1026616,1012047,2,294667,1,2015-07-22,40.7362991644323,-74.00902690044006,299.2368955523002,63.25525311321998,Manhattan,Education Facility,True
THE NEW SCHOOL 13 ST RESIDENCE,OTHER,0,,1013399.0,2015-07-22,7,2,,1026617,1010613,1,32452,1,2015-07-22,40.73692957564058,-73.99841150152074,300.1335682893783,63.3252211006742,Manhattan,Education Facility,False
NEW SCHOOL LIST CENTER,OTHER,0,,1019627.0,2015-07-22,7,2,,1026618,1016079,2,32799,1,2015-07-22,40.73702339283215,-73.99235413509993,300.645223293318,63.335666304638366,Manhattan,Education Facility,False
NEW SCHOOL PARSONS EAST,OTHER,0,,1011868.0,2015-07-22,7,2,,1026619,1009394,1,32630,1,2015-07-22,40.734985924589324,-73.99277965924674,300.6092986593594,63.10940600162536,Manhattan,Education Facility,False
THE MANHATTAN KIDS CLUB,OTHER,0,,5166454.0,2015-07-24,2,5,,1026620,1008869,2,32201,1,2015-07-22,40.73198404735464,-74.00044272476549,299.9619913816854,62.77602790550697,Manhattan,Social Services,False
THE MANHATTAN KIDS CLUB II,OTHER,519,,1022907.0,2023-04-10,2,5,,1026621,1082851,1,195017,1,2015-07-22,40.73145609239132,-73.9744583562382,302.1570288078788,62.71771394121078,Manhattan,Social Services,True
NEW YORK UNIVERSITY 19 UNIVERSITY PL,OTHER,0,,1011223.0,2015-08-03,7,2,,1026628,1008833,2,32598,1,2015-07-24,40.731290015025785,-73.99476119783692,300.44194097306524,62.69897002545351,Manhattan,Education Facility,False
NEW YORK UNIVERSITY JOHN W DRAPER PROGRAM,OTHER,0,X,1011306.0,2023-01-11,7,2,12507644,1026629,1077878,1,32598,1,2015-07-24,40.73152066363555,-73.99505465569796,300.41714951965827,62.72458168923197,Manhattan,Education Facility,False
NEW YORK UNIVERSITY GRADUATE SCHOOL OF ARTS & SCIENCE,OTHER,522,X,1011261.0,2023-01-18,7,2,12507698,1026630,1080109,2,32594,1,2015-07-24,40.731201668535725,-73.99594825774572,300.34166391567777,62.68915399236904,Manhattan,Education Facility,False
NEW YORK UNIVERSITY 19 WASHINGTON SQ N,OTHER,0,,1011319.0,2015-08-03,7,2,,1026631,1077881,2,32588,1,2015-07-24,40.731902972763976,-73.99757166118314,300.2045237142065,62.76702746912366,Manhattan,Education Facility,False
NEW YORK UNIVERSITY SCHOOL OF LAW,OTHER,522,X,1010971.0,2023-01-18,7,2,12507694,1026632,1008716,2,32407,1,2015-07-24,40.73082386206792,-73.9995596007811,300.03659361635783,62.64719145738318,Manhattan,Education Facility,False
NEW YORK UNIVERSITY KEVORKIAN CENTER,OTHER,0,X,5184180.0,2023-01-18,7,2,12507658,1026633,1066875,2,294095,1,2015-07-24,40.73048528985729,-73.99883453683941,300.0978447036074,62.60959419999143,Manhattan,Education Facility,False
NEW YORK UNIVERSITY SKIRBALL DEPARTMENT,OTHER,0,X,1010981.0,2023-01-18,7,2,12507689,1026634,1082205,2,294095,1,2015-07-24,40.73039951448585,-73.99867104599218,300.1116559903723,62.60006920029902,Manhattan,Education Facility,False
PHILLIPS BETH ISRAEL SCHOOL OF NURSING,OTHER,0,,5148232.0,2015-07-27,7,2,,1026635,1015632,2,33796,1,2015-07-27,40.744984322890666,-73.99094486691666,300.76417033609323,64.21972550505953,Manhattan,Education Facility,False
CALVARY & ST CYPRIANS CHURCH,OTHER,0,,3099947.0,2015-07-27,1,9,,1026636,3075298,2,44834,3,2015-07-27,40.69210876811544,-73.92322637039568,306.48869576682455,58.35080643676059,Brooklyn,Religious Institution,True
PS 150 ANNEX,DOE,0,N,2332.0,2016-09-02,14,2,40043101,1026637,4436667,2,67835,4,2015-07-27,40.746355128293324,-73.9201996812316,306.7390393990465,64.37498158622414,Queens,Education Facility,False
COLUMBIA UNIVERSITY GRADUATE SCHOOL OF ARCHITECTURE PLANNING & PRESERVATION,OTHER,521,,1050756.0,2015-07-29,7,2,,1026648,1084460,1,9017008,1,2015-07-29,40.808212689108544,-73.96094633156993,303.2946611363189,71.24186086169856,Manhattan,Education Facility,False
COLUMBIA UNIVERSITY WILLIAM C WARREN HALL,OTHER,0,,5166598.0,2021-03-15,7,2,,1026649,1089760,1,327681,1,2015-07-29,40.806205108438014,-73.96010781603293,303.36551493014383,71.01895209353964,Manhattan,Education Facility,False
LUCIANOS RESTAURANT,OTHER,0,,3073880.0,2017-06-26,5,7,,1026668,3348771,1,308870,3,2015-08-05,40.69408254979187,-73.98482404951639,301.28210263109105,58.56725753418002,Brooklyn,Commercial,False
HUNTERS POINT SOUTH COMMONS BUILDING,OTHER,0,,5166623.0,2015-08-06,3,1,,1026669,4541370,2,187896,4,2015-08-05,40.74332440002197,-73.95890506554689,303.47027956463455,64.03616841737798,Queens,Residential,True
HUNTERS POINT SOUTH CROSSING BUILDING,OTHER,0,,5166622.0,2015-08-06,3,1,,1026670,4541408,1,272713,4,2015-08-05,40.74246481320669,-73.95905596089047,303.45757952163285,63.94070676823636,Queens,Residential,False
TILLARY ST WOMENS SHELTER,OTHER,0,,3073940.0,2015-08-05,5,5,,1026671,3058216,2,162965,3,2015-08-05,40.695652700624066,-73.98219372130129,301.50438961396935,58.741660911117734,Brooklyn,Social Services,False
ST ANNS WAREHOUSE,OTHER,0,,5166673.0,2017-10-20,3,3,,1026674,3378511,1,162651,3,2015-08-06,40.70355486998111,-73.99284171486363,300.6043419946244,59.6190503607266,Brooklyn,Cultural Facility,False
BROOKLYN WAR MEMORIAL,OTHER,4761,X,3000365.0,2020-08-05,2,13,31247002,1026675,3335882,1,250596,3,2015-08-06,40.69847060987306,-73.99061198813031,300.79283824113344,59.05447269114715,Brooklyn,Miscellaneous,False
RIVERSIDE PARK SOUTH 59-79,OTHER,34,,0.0,2015-08-07,1,4,,1026688,0,2,164851,1,2015-08-07,40.78493597197905,-73.98298129681018,301.4358969038564,68.65640420898295,Manhattan,Recreational Facility,True
RIVERSIDE PARK CENTRAL 80-125,OTHER,34,,0.0,2021-12-08,1,4,,1026689,0,1,338638,1,2015-08-07,40.79609233560697,-73.97540111134849,302.0753736271907,69.89546061313324,Manhattan,Recreational Facility,True
RIVERSIDE PARK NORTH 126-155,OTHER,0,,0.0,2015-08-07,1,4,,1026690,0,1,238673,1,2015-08-07,40.833402072451634,-73.94833689839669,304.3569701020321,74.03968398686698,Manhattan,Recreational Facility,False
NY CENTER FOR REHAB & NURSING,OTHER,0,,5139121.0,2015-08-07,4,5,,1026691,4535406,1,68640,4,2015-08-07,40.772655553116756,-73.92521058646005,306.3133428106686,67.2952326950718,Queens,Social Services,False
BRC SHELTER BOWERY,OTHER,0,,1008300,2015-08-07,5,5,,1026692,1006536,2,275353,1,2015-08-07,40.725156153681674,-73.99188904317421,300.6846308215485,62.01783476716861,Manhattan,Social Services,False
SCANLAN HS HELENA HALL,OTHER,0,X,9225420.0,2019-10-24,6,2,21358005,1026708,2097746,1,85746,2,2015-08-11,40.82566871313507,-73.83770648657402,313.6897948730588,73.19229302150269,Bronx,Education Facility,False
SCANLAN H S GALLAGHER HALL,OTHER,0,X,9201695.0,2016-02-25,6,2,21358003,1026709,2097747,1,85746,2,2015-08-11,40.82514246449841,-73.8369899838514,313.7503447380162,73.13396556965546,Bronx,Education Facility,False
CONCERN HOME CARE,OTHER,0,,229590.0,2015-08-12,4,5,,1026710,4206728,1,56898,4,2015-08-12,40.70210270628171,-73.80945836885175,316.10253264131137,59.47527994091263,Queens,Social Services,False
SILVERCREST CENTER FOR NURSING & REHABILITATION,OTHER,0,,231147.0,2015-08-12,4,5,,1026711,4430390,1,56907,4,2015-08-12,40.707297259636626,-73.8112502954638,315.9498497983451,60.05179429546335,Queens,Social Services,False
HARD ROCK CAFE YANKEE STADIUM,OTHER,0,,5166693.0,2017-06-23,5,7,,1026712,2114490,1,249320,2,2015-08-12,40.82902250974926,-73.92731024693228,306.1308887998076,73.55459316527966,Bronx,Commercial,False
LEGENDS SUITE CLUB YANKEE STADIUM,OTHER,0,,5166693.0,2017-06-23,5,7,,1026713,2114490,1,249320,2,2015-08-12,40.82917632124575,-73.92752650971107,306.11263255659253,73.57165878353055,Bronx,Commercial,False
MOHEGAN SUN SPORTS BAR YANKEE STADIUM,OTHER,0,,5166693.0,2017-06-23,5,7,,1026714,2114490,1,249320,2,2015-08-12,40.82887937142751,-73.92701869333857,306.155495055222,73.5387181347821,Bronx,Commercial,False
NYY STEAKHOUSE YANKEE STADIUM,OTHER,0,,5166693.0,2017-06-23,5,7,,1026715,2114490,1,249320,2,2015-08-12,40.82940155602352,-73.927658005513,306.10152004454613,73.5966618891298,Bronx,Commercial,False
YANKEE TEAM CLUBHOUSE YANKEE STADIUM,OTHER,0,,5166693.0,2017-06-23,8,4,,1026716,2114490,1,249320,2,2015-08-12,40.82881850587118,-73.92684467495343,306.1701794607574,73.5319712723999,Bronx,Recreational Facility,False
YANKEE CLUBHOUSE STORE YANKEE STADIUM,OTHER,0,,5166693.0,2017-06-23,2,7,,1026717,2114490,1,249320,2,2015-08-12,40.8287587747725,-73.92658126134496,306.19240444764347,73.5253567368205,Bronx,Commercial,False
REBEKAH REHAB & EXTENDED CARE CENTER,OTHER,0,,5166694.0,2015-08-14,4,5,,1026718,2026971,2,86735,2,2015-08-12,40.829822686915215,-73.84673750776567,312.92716926123325,73.65221808695995,Bronx,Social Services,False
Z NYC HOTEL,OTHER,0,,5166700,2015-08-14,4,7,,1026719,4005284,1,36864,4,2015-08-12,40.751889161031436,-73.94759556632584,304.42491380381136,64.9877811852665,Queens,Commercial,False
OCME OFFICE BRONX,OTHER,419,,2051627.0,2015-08-12,1,8,,1026720,2097550,2,193977,2,2015-08-12,40.857023702337585,-73.84758756986005,312.8502103704827,76.67276368468376,Bronx,Government Facility (non public safety),True
MTA GRAND AVENUE DEPOT,OTHER,0,N,65902.0,2016-09-07,1,6,40044201,1026721,4058955,1,66429,4,2015-08-13,40.71760765245914,-73.9203146960791,306.73222967538896,61.18261933730555,Queens,Transportation Facility,True
PARKMED PHYSICIANS,OTHER,0,,1063171.0,2015-08-13,3,10,,1026722,1038658,2,35944,1,2015-08-13,40.74998870195152,-73.9718164134901,302.37954559997763,64.77579723829105,Manhattan,Health Services,False
RED CARPET INN HOTEL,OTHER,0,,9101753.0,2015-08-14,4,7,,1026723,3391528,2,48524,3,2015-08-13,40.69583273888712,-73.90489747794851,308.03749930095404,58.765864177189854,Brooklyn,Commercial,False
ODYSSEY HOUSE HARBOR,OTHER,0,,1044904.0,2015-09-02,3,10,,1026724,1085301,2,287458,1,2015-08-13,40.800263774612866,-73.93600458583778,305.3998405339434,70.36037703887997,Manhattan,Health Services,False
TOMPKINS SQUARE PARK,OTHER,3818,G,0.0,2018-03-15,1,4,13260601,1026725,0,1,313631,1,2015-08-14,40.726452065448804,-73.98171294274877,301.5443113433553,62.16187281715259,Manhattan,Recreational Facility,False
CHRISTIAN HERITAGE CHURCH,OTHER,0,,3270322.0,2018-07-05,1,9,,1026726,3215070,1,40802,3,2015-08-14,40.62784322627705,-73.93575643839898,305.43482353238414,51.21344972609263,Brooklyn,Religious Institution,False
TBPD DIST 33,OTHER,0,,3052223.0,2018-01-12,10,11,,1026727,3042088,1,47170,3,2015-08-17,40.678185573926534,-73.90404030243761,308.11209489417257,56.80627047456379,Brooklyn,Public Safety,False
PARK SLOPE NEIGHBORHOOD FAMILY CENTER,OTHER,0,,3029120.0,2015-08-18,4,10,,1026728,3023430,1,162179,3,2015-08-18,40.66711289102607,-73.99042109695017,300.80935260002826,55.57227936107351,Brooklyn,Health Services,False
CHURCH OF THE RESURRECTION,OTHER,0,,0.0,2018-01-23,1,9,,1026729,1043074,1,166000,1,2015-08-18,40.772282311433486,-73.96211863887362,303.1974696765382,67.25178076267315,Manhattan,Religious Institution,False
LITTLE RED LIGHTHOUSE,OTHER,3352,N,0.0,2020-05-01,1,4,11390501,1026748,0,1,242294,1,2015-08-25,40.850249466199365,-73.94695877262285,304.47207672818286,75.9106572225505,Manhattan,Recreational Facility,False
PETER COOPER VILLAGE - 530 E23,OTHER,517,,1022957.0,2015-08-26,2,1,,1026768,1083695,2,9009441,1,2015-08-26,40.7351906531018,-73.97554687002057,302.06496049568875,63.132403908749495,Manhattan,Residential,False
BIBLE SPEAKS CHURCH OF CHRIST,OTHER,0,,3278427.0,2015-08-28,1,9,,1026788,3222059,1,42157,3,2015-08-28,40.64010716574991,-73.92672184153182,306.1980711713394,52.57592091877428,Brooklyn,Religious Institution,False
BIBLE SPEAK CHURCH ACADEMY,OTHER,0,,3278427.0,2015-08-28,17,2,,1026789,3222059,1,42157,3,2015-08-28,40.640186908611476,-73.92660935718797,306.20757892557475,52.5847840798175,Brooklyn,Education Facility,False
PS 82 ANNEX,DOE,0,N,5166825.0,2019-11-22,14,2,40042501,1026790,4438757,2,223692,4,2015-08-28,40.69296857705572,-73.79769211427484,317.0992686627847,58.46318870836203,Queens,Education Facility,False
ST JOSEPH CHURCH SOUTH JAMAICA,OTHER,0,,240731.0,2017-06-20,1,9,,1026791,4216040,1,60010,4,2015-08-28,40.69249835550873,-73.79827148213523,317.0504184926195,58.41085893674478,Queens,Religious Institution,False
NEW YORK BLOOD CENTER,OTHER,0,,1035642.0,2015-09-01,7,8,,1026828,1044750,2,36559,1,2015-09-01,40.765112281394394,-73.95998640335921,303.3778442795061,66.45563794195927,Manhattan,Government Facility (non public safety),False
PLAZA COLLEGE,OTHER,0,,356607.0,2015-09-04,7,2,,1026829,4052811,1,156106,4,2015-09-01,40.71489165853933,-73.83116671969576,314.2651716598706,60.891699262192034,Queens,Education Facility,False
ASTORIA POST OFFICE,OTHER,0,,9100608.0,2015-09-01,3,8,,1026830,4533605,1,67690,4,2015-09-01,40.769331362915544,-73.92787176538658,306.0889819079362,66.92589709258557,Queens,Government Facility (non public safety),True
MOUNT ARARAT BAPTIST CHURCH,OTHER,0,,3048135.0,2015-09-01,1,9,,1026831,3039193,1,43630,3,2015-09-01,40.673165718081435,-73.91931701031557,306.821072603161,56.247526737074224,Brooklyn,Religious Institution,False
LUNA PARK VILLAGE CO-OP BUILDING 1,OTHER,2819,X,3249039.0,2015-09-10,3,1,30031302,1026848,3320753,1,265257,3,2015-09-10,40.57734057300389,-73.97920754578256,301.7599018049629,45.603523789693085,Brooklyn,Residential,False
LUNA PARK VILLAGE CO-OP BUILDING 2,OTHER,2819,X,3249033.0,2015-09-10,3,1,30031303,1026849,3320749,1,222039,3,2015-09-10,40.57875719336277,-73.97917726515175,301.76242829252766,45.760834722110616,Brooklyn,Residential,False
LUNA PARK VILLAGE CO-OP BUILDING 3,OTHER,2819,X,3249035.0,2015-09-10,3,1,30031304,1026850,3320750,1,163059,3,2015-09-10,40.57912052407385,-73.97685617103535,301.9589420959072,45.80123054347451,Brooklyn,Residential,False
LUNA PARK VILLAGE CO-OP BUILDING 4,OTHER,2819,X,3249037.0,2015-09-10,3,1,30031305,1026851,3320751,2,221974,3,2015-09-10,40.57786256251374,-73.97687984978673,301.9569741230704,45.66153814437911,Brooklyn,Residential,False
LUNA PARK VILLAGE CO-OP BUILDING 5,OTHER,2819,X,3249038.0,2015-09-10,3,1,30031306,1026852,3320752,2,222004,3,2015-09-10,40.57654408063819,-73.97698552500088,301.94806506715423,45.51512338373424,Brooklyn,Residential,False
VILLAGE VIEW CO-OP BUILDING 1,OTHER,0,X,1007303.0,2015-09-10,3,1,10064602,1026853,1077557,2,33094,1,2015-09-10,40.725962911528185,-73.98581796265101,301.1975212477147,62.107488938423856,Manhattan,Residential,True
VILLAGE VIEW CO-OP BUILDING 2,OTHER,0,X,1007304.0,2015-09-10,3,1,10064603,1026854,1077558,2,33094,1,2015-09-10,40.725635273368525,-73.98506371825202,301.2612477372758,62.071115941149195,Manhattan,Residential,False
VILLAGE VIEW CO-OP BUILDING 3,OTHER,0,X,1007306.0,2015-09-10,3,1,10064604,1026855,1077559,1,33096,1,2015-09-10,40.72474686324721,-73.98483543302116,301.2805509677137,61.972463026432806,Manhattan,Residential,False
VILLAGE VIEW CO-OP BUILDING 4,OTHER,0,X,1007308.0,2015-09-10,3,1,10064605,1026856,1077560,1,32902,1,2015-09-10,40.72495816833942,-73.98571970948213,301.2058400885126,61.99591549184481,Manhattan,Residential,False
VILLAGE VIEW CO-OP BUILDING 5,OTHER,0,X,1007309.0,2015-09-10,3,1,10064606,1026857,1077561,2,32901,1,2015-09-10,40.725518162903604,-73.9864070195226,301.14776404457064,62.058092569055226,Manhattan,Residential,False
VILLAGE VIEW CO-OP BUILDING 6,OTHER,0,X,5124969.0,2015-09-10,3,1,10064607,1026858,1005759,2,32899,1,2015-09-10,40.72469154989855,-73.98694581215169,301.1022589910448,61.96629186842744,Manhattan,Residential,False
VILLAGE VIEW CO-OP BUILDING 7,OTHER,0,X,1007275.0,2015-09-10,3,1,10064608,1026859,1005758,2,32897,1,2015-09-10,40.72416146648222,-73.98735460727819,301.06773088575443,61.907422068312044,Manhattan,Residential,False
CENTRAL PARK HUDDLESTONE ARCH,OTHER,444,X,0.0,2022-11-15,1,4,11419087,1026868,0,2,347060,1,2015-10-14,40.79579664238099,-73.95562945114442,303.7439872769701,69.86328099697805,Manhattan,Recreational Facility,False
CENTRAL PARK MCGOWANS PASS,OTHER,444,X,0.0,2019-04-01,1,4,11419085,1026869,0,2,37842,1,2015-10-14,40.79561526596299,-73.9525576468048,304.00323923957166,69.84327514898199,Manhattan,Recreational Facility,False
FORT TILDEN,DoITT,3842,G,0.0,2019-02-13,1,4,40019401,1026888,0,1,45782,4,2015-10-16,40.562737807948736,-73.8882205048944,309.46590391818444,43.987774167276555,Queens,Recreational Facility,False
KISSENA VELODROME,OTHER,3284,X,0.0,2020-07-30,8,4,45239303,1026988,0,1,90587,4,2015-10-26,40.74476861596976,-73.8094268645652,316.0948874151885,64.21324044994503,Queens,Recreational Facility,False
JFK BUILDING 289,OTHER,413,X,0.0,,4,6,40029430,1027011,4542300,2,134593,4,2015-10-29,40.65782469007626,-73.8212314304437,315.11759818747737,54.5562330956384,Queens,Transportation Facility,True
JFK BUILDING 290,OTHER,413,X,0.0,2019-08-16,4,6,40029431,1027012,4542305,2,58259,4,2015-10-29,40.64553406893402,-73.80264889702347,316.69216939446414,53.19477311562096,Queens,Transportation Facility,True
JFK BUILDING 402,FDNY,413,X,5203204.0,2021-08-19,4,6,40029436,1027014,4542321,1,284201,4,2015-10-29,40.6617946148608,-73.81386149486637,315.7399256325524,54.998379135249955,Queens,Transportation Facility,True
JFK BUILDING 288,FDNY,413,X,0.0,,4,6,40029429,1027017,4542335,2,54493,4,2015-10-29,40.65788388386362,-73.81314102511274,315.8017774086982,54.56423428141709,Queens,Transportation Facility,True
JFK BUILDING 91,FDNY,413,X,0.0,2019-12-17,4,6,40029441,1027028,4597095,2,58259,4,2015-11-04,40.645045619362826,-73.80003466656193,316.9134153432431,53.14103388589664,Queens,Transportation Facility,True
JFK BUILDING 150,FDNY,413,X,5186350.0,2019-06-21,4,6,40029443,1027039,4542144,1,54487,4,2015-11-04,40.65804153931626,-73.81745868913613,315.4366030032458,54.580971529028425,Queens,Transportation Facility,True
JFK BUILDING 312,FDNY,413,X,0.0,,4,6,40029434,1027042,4542199,1,284392,4,2015-11-04,40.66118718255231,-73.80274865791908,316.6798170697615,54.932982161656135,Queens,Transportation Facility,True
JFK BUILDING 301,FDNY,413,X,0.0,,4,6,40029446,1027045,4542214,2,284372,4,2015-11-04,40.65865699538184,-73.80440037873561,316.5407680360275,54.65169956308944,Queens,Transportation Facility,True
JFK BUILDING 308,FDNY,413,X,0.0,,4,6,40029449,1027048,4542153,1,169970,4,2015-11-04,40.6601344421734,-73.80287032440825,316.6697915238908,54.816055460615736,Queens,Transportation Facility,True
JFK BUILDING 338,FDNY,413,X,0.0,2020-01-27,4,6,40029435,1027050,4542236,2,284336,4,2015-11-04,40.660616550232454,-73.80480559383446,316.5060151630669,54.869225571609086,Queens,Transportation Facility,True
JFK BUILDING 138,FDNY,413,X,0.0,,4,6,40029442,1027054,4542186,1,54523,4,2015-11-04,40.65909490992936,-73.80838599354627,316.20360858944343,54.69958365272325,Queens,Transportation Facility,True
JFK BUILDING 61,OTHER,413,X,0.0,2020-03-16,4,6,40029406,1027055,4542247,2,284430,4,2015-11-04,40.647839259349546,-73.78463373333139,318.21533473620076,53.454346509756625,Queens,Transportation Facility,True
JFK BUILDING 254,OTHER,413,X,0.0,2021-05-05,4,6,40031252,1027057,4542154,2,185511,4,2015-11-04,40.64991191635787,-73.76010253082424,320.2895788323742,53.6898998452365,Queens,Transportation Facility,True
JFK BUILDING 311,OTHER,413,X,0.0,,4,6,40029433,1027058,4542249,2,284363,4,2015-11-04,40.65872849431249,-73.80290876104897,316.66689238931576,54.659922037683316,Queens,Transportation Facility,True
JFK BUILDING 300,FDNY,413,X,0.0,,4,6,40029432,1027060,4542147,2,284372,4,2015-11-04,40.65938594403236,-73.80504782722502,316.48583485131047,54.732524971198835,Queens,Transportation Facility,True
JFK BUILDING 158,FDNY,413,X,0.0,2019-11-01,4,6,40029415,1027062,4542342,2,134594,4,2015-11-04,40.66016393302878,-73.81703722701587,315.47175302404446,54.81673114028241,Queens,Transportation Facility,True
JFK BUILDING 287,FDNY,413,X,0.0,2019-08-16,4,6,40029428,1027063,4542284,2,58259,4,2015-11-04,40.64538592462322,-73.80276043497086,316.6827721078996,53.17830093089669,Queens,Transportation Facility,True
JFK BUILDING 245C,FDNY,413,X,0.0,2019-11-01,4,6,40029425,1027064,4542266,1,137048,4,2015-11-04,40.64886806889973,-73.78413868342608,318.2569250520572,53.568695451947214,Queens,Transportation Facility,True
JFK BUILDING 306,FDNY,413,X,0.0,2020-01-27,4,6,40029448,1027066,4542165,2,284336,4,2015-11-04,40.660360666126465,-73.80481223633721,316.50551675629606,54.840809186093324,Queens,Transportation Facility,True
JFK BUILDING 227 FUEL PIER A,FDNY,413,X,0.0,2019-11-01,4,6,40031234,1027070,0,2,134594,4,2015-11-05,40.66068548714287,-73.81610177363758,315.55073852591164,54.87481376986741,Queens,Transportation Facility,True
JFK BUILDING 313,FDNY,413,X,0.0,2019-11-01,4,6,40031274,1027072,0,1,54495,4,2015-11-05,40.65663150226256,-73.80976827502573,316.08730746880036,54.42577516514542,Queens,Transportation Facility,True
JFK BUILDING 256,FDNY,413,X,0.0,2021-05-07,4,6,40031253,1027077,0,2,185511,4,2015-11-05,40.64849241286088,-73.756963364403,320.55552175379404,53.533000701623585,Queens,Transportation Facility,True
TEACHERS COLLEGE RUSSELL HALL,DoITT,0,X,5150141.0,2017-03-28,7,2,13222502,1027088,1088703,2,166326,1,2015-11-20,40.80996939330428,-73.96003198870056,303.37172255104014,71.43697668533699,Manhattan,Education Facility,False
TEACHERS COLLEGE ZANKEL HALL,DoITT,0,X,1050776.0,2019-07-31,7,2,13222503,1027089,1088704,2,166326,1,2015-11-20,40.81024810477684,-73.9605793292481,303.3255263397249,71.46790651735579,Manhattan,Education Facility,False
TEACHERS COLLEGE THOMPSON HALL,OTHER,0,X,1050777.0,2017-04-05,7,2,13222504,1027090,1083644,2,166326,1,2015-11-20,40.810462044183474,-73.96123583830453,303.2701225976998,71.49163965400032,Manhattan,Education Facility,False
TEACHERS COLLEGE HORACE MANN HALL,DoITT,0,X,1050773.0,2017-04-05,7,2,13222505,1027091,1059646,2,159215,1,2015-11-20,40.81072132901839,-73.96141819196009,303.25472379858354,71.5204263052767,Manhattan,Education Facility,False
TEACHERS COLLEGE THORNDIKE HALL,DoITT,0,X,5150140.0,2021-03-29,7,2,13222506,1027092,1088705,1,330618,1,2015-11-20,40.81072708952755,-73.96083837790545,303.3036452202109,71.52108771604514,Manhattan,Education Facility,False
TEACHERS COLLEGE MACY HALL,OTHER,0,X,1050775.0,2018-12-12,7,2,13222507,1027093,1088702,1,302438,1,2015-11-20,40.81052703631985,-73.96038317696542,303.3420627623903,71.49888918335462,Manhattan,Education Facility,False
TEACHERS COLLEGE GRACE DODGE HALL,OTHER,0,X,5168152.0,2021-03-30,7,2,13222508,1027094,1083643,1,330657,1,2015-11-20,40.810262842225,-73.95979098415482,303.39204253798795,71.46957333649118,Manhattan,Education Facility,False
TEACHERS COLLEGE WHITTIER HALL,DoITT,0,,1062761.0,2019-07-23,7,2,,1027095,1059647,1,38371,1,2015-11-20,40.80979183447364,-73.95918888862253,303.4428689595545,71.41729167356661,Manhattan,Education Facility,True
WEST END SECONDARY SCHOOL,DOE,0,N,1027089.0,2020-05-15,12,2,10075201,1027108,1030328,2,292095,1,2015-12-02,40.77262305135551,-73.98848654369021,300.97139239713687,67.28899190410816,Manhattan,Education Facility,True
LENOX HEALTH GREENWICH VILLAGE,NYPD,0,,5168345.0,2019-07-05,1,10,,1027109,1011094,1,32443,1,2015-12-02,40.73767481533715,-74.00074625906701,299.9363558123882,63.40797772107462,Manhattan,Health Services,False
WASTE MANAGEMENT BQE TRANSFER STATION,OTHER,0,,0.0,2017-12-15,2,7,,1027128,0,2,313013,3,2015-12-14,40.72653763586467,-73.93013209736438,305.90193859595263,62.173567935478125,Brooklyn,Commercial,True
INWOOD HILL PARK W 207 ST,OTHER,3599,,0.0,2020-09-14,1,4,,1027148,0,2,72667,1,2015-12-31,40.86964120329245,-73.92245774378338,306.5362122509965,78.06565672180348,Manhattan,Recreational Facility,False
EINSTEIN COLLEGE BODY COMMUNITY GARDEN,OTHER,0,X,0.0,2019-08-05,7,2,23036518,1027168,0,2,86864,2,2016-01-05,40.847994488113834,-73.84663018913618,312.932688459054,75.67020946970015,Bronx,Education Facility,False
EINSTEIN COLLEGE FORCHEIMER BUILDING,OTHER,4201,X,2049846.0,2019-07-23,7,2,23036503,1027170,2097362,1,87116,2,2016-01-05,40.850489345824414,-73.84587796036638,312.9956345311612,75.94737483133866,Bronx,Education Facility,False
EINSTEIN COLLEGE GOLDING BUILDING,OTHER,4201,X,2049846.0,2019-07-23,7,2,23036505,1027171,2097362,1,87116,2,2016-01-05,40.850485485571774,-73.84521905493907,313.0511970169805,75.94704411665052,Bronx,Education Facility,False
EINSTEIN COLLEGE BELFER CENTER,OTHER,4201,X,2049847.0,2019-07-23,7,2,23036504,1027172,2097363,1,116557,2,2016-01-05,40.85093906855436,-73.8450884124363,313.0621242752248,75.99743400673793,Bronx,Education Facility,False
EINSTEIN COLLEGE ROBBINS AUDITORIUM,OTHER,4201,X,2049845.0,2019-07-23,7,2,23036507,1027173,2097361,1,291457,2,2016-01-05,40.849894173126586,-73.84550810498293,313.02693888914274,75.88133581323478,Bronx,Education Facility,False
EINSTEIN COLLEGE GRUSS MAGNETIC RESONANCE RESEARCH CENTER,OTHER,4201,X,0.0,2018-12-03,7,2,23036508,1027174,2097361,1,291457,2,2016-01-05,40.84958965213543,-73.84628883160175,312.9611634270387,75.84740292740692,Bronx,Education Facility,False
EINSTEIN COLLEGE HAROLD AND MURIEL BLOCK BUILDING,OTHER,4201,X,0.0,2021-05-05,7,2,23036510,1027175,2097365,2,332765,2,2016-01-05,40.84957341809249,-73.84689098311242,312.9103898952655,75.84551121037765,Bronx,Education Facility,False
