name,latitude,longitude,state_id,state_name,county_fips,population,density,timezone,entity_type,entity_subtype,page_views,is_test
44044,41.26779,-82.04188,OH,Ohio,39093.0,15053.0,107.4,America/New_York,zip,,,False
44046,41.54157,-81.07227,OH,Ohio,39055.0,2231.0,57.6,America/New_York,zip,,,False
44050,41.24853,-82.13119,OH,Ohio,39093.0,6867.0,103.8,America/New_York,zip,,,False
44052,41.45519,-82.16133,OH,Ohio,39093.0,28841.0,1172.5,America/New_York,zip,,,False
44053,41.42694,-82.22138,OH,Ohio,39093.0,20588.0,733.8,America/New_York,zip,,,False
44054,41.46419,-82.0931,OH,Ohio,39093.0,12642.0,389.9,America/New_York,zip,,,True
44055,41.43309,-82.13354,OH,Ohio,39093.0,19513.0,1196.0,America/New_York,zip,,,False
44056,41.31465,-81.49868,OH,Ohio,39153.0,12083.0,478.0,America/New_York,zip,,,False
44057,41.76675,-81.05965,OH,Ohio,39085.0,19384.0,149.4,America/New_York,zip,,,True
44060,41.67742,-81.32806,OH,Ohio,39085.0,60278.0,582.9,America/New_York,zip,,,False
44062,41.45899,-81.02698,OH,Ohio,39055.0,15858.0,82.0,America/New_York,zip,,,False
44065,41.46308,-81.24408,OH,Ohio,39055.0,4020.0,71.0,America/New_York,zip,,,False
44067,41.31386,-81.5476,OH,Ohio,39153.0,20037.0,449.9,America/New_York,zip,,,False
44070,41.41493,-81.91905,OH,Ohio,39035.0,32371.0,1070.8,America/New_York,zip,,,False
44072,41.47196,-81.32917,OH,Ohio,39055.0,5059.0,105.8,America/New_York,zip,,,False
44074,41.28858,-82.23643,OH,Ohio,39093.0,11648.0,88.3,America/New_York,zip,,,False
44077,41.69933,-81.21142,OH,Ohio,39085.0,57759.0,368.4,America/New_York,zip,,,False
44081,41.76589,-81.14551,OH,Ohio,39085.0,7118.0,133.2,America/New_York,zip,,,False
44087,41.31706,-81.44106,OH,Ohio,39153.0,22195.0,476.8,America/New_York,zip,,,False
44089,41.38894,-82.36552,OH,Ohio,39043.0,15597.0,174.2,America/New_York,zip,,,True
44090,41.16757,-82.22836,OH,Ohio,39093.0,10920.0,41.8,America/New_York,zip,,,False
44092,41.59797,-81.46867,OH,Ohio,39085.0,16934.0,886.7,America/New_York,zip,,,True
44094,41.60985,-81.3791,OH,Ohio,39085.0,37049.0,360.5,America/New_York,zip,,,False
44095,41.65223,-81.44209,OH,Ohio,39085.0,32748.0,1387.4,America/New_York,zip,,,False
44102,41.4749,-81.73751,OH,Ohio,39035.0,42640.0,2703.8,America/New_York,zip,,,False
44103,41.51559,-81.64301,OH,Ohio,39035.0,14797.0,1405.4,America/New_York,zip,,,False
44104,41.48238,-81.62702,OH,Ohio,39035.0,18830.0,1549.0,America/New_York,zip,,,False
44105,41.45069,-81.63032,OH,Ohio,39035.0,34339.0,1487.5,America/New_York,zip,,,True
44106,41.5062,-81.60679,OH,Ohio,39035.0,24824.0,2229.8,America/New_York,zip,,,False
44107,41.48263,-81.80025,OH,Ohio,39035.0,50900.0,3653.1,America/New_York,zip,,,False
44108,41.53992,-81.60988,OH,Ohio,39035.0,21711.0,1878.4,America/New_York,zip,,,False
44109,41.44457,-81.69681,OH,Ohio,39035.0,39502.0,2150.1,America/New_York,zip,,,False
44110,41.56365,-81.57111,OH,Ohio,39035.0,18449.0,1720.3,America/New_York,zip,,,False
44111,41.45775,-81.78986,OH,Ohio,39035.0,42366.0,2498.2,America/New_York,zip,,,False
44112,41.53562,-81.57369,OH,Ohio,39035.0,18945.0,1823.1,America/New_York,zip,,,False
44113,41.48343,-81.69638,OH,Ohio,39035.0,19165.0,1931.5,America/New_York,zip,,,False
44114,41.5137,-81.67625,OH,Ohio,39035.0,7004.0,887.5,America/New_York,zip,,,False
44115,41.49211,-81.66999,OH,Ohio,39035.0,8960.0,1636.1,America/New_York,zip,,,False
44116,41.47011,-81.85194,OH,Ohio,39035.0,21549.0,1701.9,America/New_York,zip,,,True
44117,41.57145,-81.52695,OH,Ohio,39035.0,9970.0,1012.8,America/New_York,zip,,,False
44118,41.5016,-81.55653,OH,Ohio,39035.0,40881.0,2239.1,America/New_York,zip,,,False
44119,41.58673,-81.54748,OH,Ohio,39035.0,12921.0,2246.1,America/New_York,zip,,,False
44120,41.47337,-81.58015,OH,Ohio,39035.0,34629.0,2553.0,America/New_York,zip,,,True
44121,41.52626,-81.53246,OH,Ohio,39035.0,33011.0,2004.0,America/New_York,zip,,,False
44122,41.4701,-81.51272,OH,Ohio,39035.0,36212.0,1121.8,America/New_York,zip,,,False
44123,41.60365,-81.52441,OH,Ohio,39035.0,18445.0,2812.5,America/New_York,zip,,,True
44124,41.49999,-81.46774,OH,Ohio,39035.0,40326.0,1027.2,America/New_York,zip,,,True
44125,41.40658,-81.61548,OH,Ohio,39035.0,29367.0,810.0,America/New_York,zip,,,False
44126,41.44263,-81.85278,OH,Ohio,39035.0,17133.0,1473.4,America/New_York,zip,,,False
44127,41.471,-81.64874,OH,Ohio,39035.0,4573.0,985.2,America/New_York,zip,,,False
44128,41.43766,-81.54036,OH,Ohio,39035.0,28405.0,1249.1,America/New_York,zip,,,False
44129,41.39035,-81.73536,OH,Ohio,39035.0,28697.0,1896.2,America/New_York,zip,,,False
44130,41.378,-81.7868,OH,Ohio,39035.0,51451.0,1159.0,America/New_York,zip,,,False
44131,41.3835,-81.65349,OH,Ohio,39035.0,20650.0,507.2,America/New_York,zip,,,False
44132,41.60484,-81.49958,OH,Ohio,39035.0,14678.0,1778.2,America/New_York,zip,,,True
44133,41.31388,-81.74497,OH,Ohio,39035.0,31191.0,561.8,America/New_York,zip,,,True
44134,41.38496,-81.70459,OH,Ohio,39035.0,37631.0,1497.8,America/New_York,zip,,,True
44135,41.42472,-81.82135,OH,Ohio,39035.0,26836.0,1020.2,America/New_York,zip,,,False
44136,41.31265,-81.81064,OH,Ohio,39035.0,25179.0,718.8,America/New_York,zip,,,False
44137,41.40903,-81.56274,OH,Ohio,39035.0,23636.0,1758.0,America/New_York,zip,,,False
44138,41.37363,-81.92302,OH,Ohio,39035.0,23090.0,645.7,America/New_York,zip,,,False
44139,41.38325,-81.44439,OH,Ohio,39035.0,25009.0,421.0,America/New_York,zip,,,False
44140,41.48508,-81.93171,OH,Ohio,39035.0,16051.0,1357.4,America/New_York,zip,,,False
44141,41.30139,-81.61439,OH,Ohio,39035.0,13836.0,220.8,America/New_York,zip,,,False
44142,41.40205,-81.82406,OH,Ohio,39035.0,18592.0,965.2,America/New_York,zip,,,False
44143,41.55358,-81.47513,OH,Ohio,39035.0,24411.0,669.7,America/New_York,zip,,,False
44144,41.43738,-81.74272,OH,Ohio,39035.0,22281.0,1550.3,America/New_York,zip,,,False
44145,41.45245,-81.92944,OH,Ohio,39035.0,34049.0,825.1,America/New_York,zip,,,False
44146,41.38161,-81.53018,OH,Ohio,39035.0,29686.0,572.4,America/New_York,zip,,,False
44147,41.31956,-81.67797,OH,Ohio,39035.0,19820.0,589.3,America/New_York,zip,,,True
44149,41.31223,-81.8563,OH,Ohio,39035.0,21046.0,718.7,America/New_York,zip,,,False
44201,41.02741,-81.18354,OH,Ohio,39133.0,6867.0,50.2,America/New_York,zip,,,False
44202,41.31645,-81.34243,OH,Ohio,39133.0,21857.0,278.2,America/New_York,zip,,,False
44203,41.02013,-81.62896,OH,Ohio,39153.0,38940.0,429.1,America/New_York,zip,,,True
44212,41.24386,-81.82863,OH,Ohio,39103.0,45835.0,840.9,America/New_York,zip,,,False
44215,41.07195,-81.8994,OH,Ohio,39103.0,2363.0,411.2,America/New_York,zip,,,True
44216,40.93848,-81.58397,OH,Ohio,39153.0,9148.0,150.1,America/New_York,zip,,,False
44221,41.13898,-81.47624,OH,Ohio,39153.0,29721.0,1795.1,America/New_York,zip,,,False
44223,41.16968,-81.53051,OH,Ohio,39153.0,18240.0,475.7,America/New_York,zip,,,True
44224,41.17697,-81.44016,OH,Ohio,39153.0,39244.0,742.4,America/New_York,zip,,,True
44230,40.96237,-81.69064,OH,Ohio,39169.0,8186.0,174.5,America/New_York,zip,,,False
44231,41.30692,-81.07197,OH,Ohio,39133.0,8890.0,70.2,America/New_York,zip,,,True
44233,41.23943,-81.73513,OH,Ohio,39103.0,8011.0,115.8,America/New_York,zip,,,False
44234,41.33454,-81.15822,OH,Ohio,39133.0,3834.0,58.8,America/New_York,zip,,,True
44236,41.24669,-81.44775,OH,Ohio,39153.0,26216.0,316.0,America/New_York,zip,,,True
44240,41.13329,-81.34241,OH,Ohio,39133.0,38844.0,377.4,America/New_York,zip,,,False
44241,41.23945,-81.34728,OH,Ohio,39133.0,17549.0,305.1,America/New_York,zip,,,True
44243,41.14793,-81.34046,OH,Ohio,39133.0,5394.0,4923.5,America/New_York,zip,,,False
44254,41.04522,-82.01282,OH,Ohio,39103.0,4867.0,72.4,America/New_York,zip,,,False
44255,41.28658,-81.22982,OH,Ohio,39133.0,7697.0,69.6,America/New_York,zip,,,False
44256,41.14092,-81.85954,OH,Ohio,39103.0,64568.0,190.6,America/New_York,zip,,,False
44260,41.03684,-81.34079,OH,Ohio,39133.0,13181.0,154.3,America/New_York,zip,,,False
44262,41.13901,-81.43492,OH,Ohio,39153.0,4999.0,721.8,America/New_York,zip,,,False
44264,41.22966,-81.54311,OH,Ohio,39153.0,3072.0,53.1,America/New_York,zip,,,True
44266,41.1662,-81.19829,OH,Ohio,39133.0,32210.0,135.4,America/New_York,zip,,,True
44270,40.96317,-81.77696,OH,Ohio,39169.0,8153.0,161.3,America/New_York,zip,,,False
44272,41.08691,-81.18244,OH,Ohio,39133.0,5558.0,88.4,America/New_York,zip,,,False
44273,41.0291,-81.87739,OH,Ohio,39103.0,7217.0,72.0,America/New_York,zip,,,False
44278,41.10052,-81.42137,OH,Ohio,39153.0,18577.0,492.3,America/New_York,zip,,,False
44280,41.23812,-81.92339,OH,Ohio,39103.0,5301.0,80.7,America/New_York,zip,,,True
44281,41.05851,-81.73854,OH,Ohio,39103.0,33297.0,269.0,America/New_York,zip,,,True
44286,41.23668,-81.64017,OH,Ohio,39153.0,6402.0,104.6,America/New_York,zip,,,False
44288,41.2392,-81.08354,OH,Ohio,39133.0,3164.0,72.1,America/New_York,zip,,,True
44301,41.04398,-81.52449,OH,Ohio,39153.0,13852.0,1504.2,America/New_York,zip,,,False
44302,41.08951,-81.53857,OH,Ohio,39153.0,4379.0,1881.1,America/New_York,zip,,,False
44303,41.10448,-81.53732,OH,Ohio,39153.0,7434.0,1362.6,America/New_York,zip,,,False
44304,41.08585,-81.50908,OH,Ohio,39153.0,3577.0,1050.6,America/New_York,zip,,,False
44305,41.07643,-81.46226,OH,Ohio,39153.0,21024.0,1208.3,America/New_York,zip,,,False
44306,41.03927,-81.48316,OH,Ohio,39153.0,21606.0,1000.0,America/New_York,zip,,,True
44307,41.07049,-81.546,OH,Ohio,39153.0,5883.0,1163.6,America/New_York,zip,,,False
44310,41.10771,-81.49948,OH,Ohio,39153.0,24958.0,1561.7,America/New_York,zip,,,True
44311,41.06427,-81.52047,OH,Ohio,39153.0,7200.0,1488.1,America/New_York,zip,,,False
44312,41.01462,-81.4412,OH,Ohio,39153.0,30769.0,626.9,America/New_York,zip,,,False
44313,41.13239,-81.56512,OH,Ohio,39153.0,27342.0,782.6,America/New_York,zip,,,False
44314,41.04048,-81.55838,OH,Ohio,39153.0,18391.0,1626.0,America/New_York,zip,,,False
44319,40.98402,-81.53169,OH,Ohio,39153.0,22146.0,449.0,America/New_York,zip,,,False
44320,41.07818,-81.58379,OH,Ohio,39153.0,19104.0,735.5,America/New_York,zip,,,False
44321,41.09994,-81.65182,OH,Ohio,39153.0,16102.0,425.7,America/New_York,zip,,,False
44333,41.16195,-81.63419,OH,Ohio,39153.0,19031.0,258.6,America/New_York,zip,,,True
44403,41.24053,-80.58265,OH,Ohio,39155.0,3756.0,101.0,America/New_York,zip,,,False
44405,41.07787,-80.59136,OH,Ohio,39099.0,7846.0,845.9,America/New_York,zip,,,True
44406,41.01132,-80.77194,OH,Ohio,39099.0,22579.0,159.9,America/New_York,zip,,,False
44408,40.88487,-80.68569,OH,Ohio,39029.0,10631.0,115.2,America/New_York,zip,,,False
44410,41.34817,-80.72629,OH,Ohio,39155.0,16861.0,99.6,America/New_York,zip,,,False
44413,40.84803,-80.5549,OH,Ohio,39029.0,7024.0,110.7,America/New_York,zip,,,False
44420,41.17384,-80.67726,OH,Ohio,39155.0,15217.0,396.3,America/New_York,zip,,,False
44425,41.17022,-80.57395,OH,Ohio,39155.0,13331.0,168.9,America/New_York,zip,,,False
44429,41.09648,-80.98156,OH,Ohio,39099.0,2674.0,157.4,America/New_York,zip,,,False
44430,41.24011,-80.90804,OH,Ohio,39155.0,4980.0,147.8,America/New_York,zip,,,False
44431,40.84748,-80.75365,OH,Ohio,39029.0,4659.0,65.6,America/New_York,zip,,,False
44432,40.74974,-80.75149,OH,Ohio,39029.0,12655.0,46.2,America/New_York,zip,,,False
44436,41.05775,-80.54241,OH,Ohio,39099.0,3615.0,63.2,America/New_York,zip,,,False
44437,41.15536,-80.73,OH,Ohio,39155.0,4068.0,404.2,America/New_York,zip,,,False
44438,41.24252,-80.5345,OH,Ohio,39155.0,5007.0,205.5,America/New_York,zip,,,False
44440,41.1482,-80.78439,OH,Ohio,39155.0,4821.0,221.1,America/New_York,zip,,,False
44442,40.96591,-80.54963,OH,Ohio,39099.0,3977.0,169.7,America/New_York,zip,,,True
44443,40.92351,-80.59473,OH,Ohio,39099.0,2159.0,61.7,America/New_York,zip,,,False
44444,41.17559,-80.97647,OH,Ohio,39155.0,9595.0,90.2,America/New_York,zip,,,False
44445,40.84834,-80.61732,OH,Ohio,39029.0,3153.0,78.6,America/New_York,zip,,,False
44446,41.18958,-80.74692,OH,Ohio,39155.0,20241.0,559.0,America/New_York,zip,,,False
44452,40.94711,-80.66232,OH,Ohio,39099.0,3383.0,95.5,America/New_York,zip,,,False
44460,40.90221,-80.87026,OH,Ohio,39029.0,25080.0,90.2,America/New_York,zip,,,True
44470,41.29783,-80.95999,OH,Ohio,39155.0,4107.0,58.3,America/New_York,zip,,,False
44471,41.04793,-80.58973,OH,Ohio,39099.0,10492.0,904.1,America/New_York,zip,,,False
44473,41.24684,-80.66326,OH,Ohio,39155.0,4102.0,64.7,America/New_York,zip,,,False
44481,41.22736,-80.86344,OH,Ohio,39155.0,9657.0,65.5,America/New_York,zip,,,True
44483,41.26537,-80.81575,OH,Ohio,39155.0,24889.0,524.0,America/New_York,zip,,,False
44484,41.2348,-80.74962,OH,Ohio,39155.0,21999.0,474.1,America/New_York,zip,,,False
44485,41.24032,-80.848,OH,Ohio,39155.0,15625.0,772.5,America/New_York,zip,,,False
44502,41.08365,-80.64253,OH,Ohio,39099.0,9147.0,632.5,America/New_York,zip,,,False
44504,41.12327,-80.65363,OH,Ohio,39099.0,5031.0,1580.6,America/New_York,zip,,,False
44505,41.12735,-80.61687,OH,Ohio,39099.0,16835.0,360.8,America/New_York,zip,,,False
44506,41.09356,-80.62583,OH,Ohio,39099.0,2762.0,577.3,America/New_York,zip,,,False
44507,41.07436,-80.65542,OH,Ohio,39099.0,4804.0,1063.0,America/New_York,zip,,,False
44509,41.10986,-80.69655,OH,Ohio,39099.0,11310.0,775.0,America/New_York,zip,,,False
44510,41.12246,-80.67424,OH,Ohio,39099.0,2173.0,437.7,America/New_York,zip,,,False
44511,41.06927,-80.69617,OH,Ohio,39099.0,19380.0,1012.4,America/New_York,zip,,,False
44512,41.0249,-80.66757,OH,Ohio,39099.0,32643.0,740.7,America/New_York,zip,,,False
44514,40.99838,-80.60868,OH,Ohio,39099.0,22193.0,385.6,America/New_York,zip,,,True
44515,41.1029,-80.76201,OH,Ohio,39099.0,27620.0,577.4,America/New_York,zip,,,True
44601,40.91978,-81.1278,OH,Ohio,39151.0,33396.0,157.2,America/New_York,zip,,,False
44606,40.73313,-81.79625,OH,Ohio,39169.0,8684.0,79.0,America/New_York,zip,,,False
44612,40.63488,-81.46098,OH,Ohio,39157.0,5516.0,80.4,America/New_York,zip,,,False
44614,40.88689,-81.58747,OH,Ohio,39151.0,13243.0,224.0,America/New_York,zip,,,False
44618,40.7722,-81.68925,OH,Ohio,39169.0,7077.0,64.9,America/New_York,zip,,,False
44621,40.42878,-81.28955,OH,Ohio,39157.0,4487.0,54.0,America/New_York,zip,,,False
44622,40.54883,-81.48375,OH,Ohio,39157.0,18705.0,129.9,America/New_York,zip,,,False
44627,40.66665,-81.83393,OH,Ohio,39075.0,7105.0,57.8,America/New_York,zip,,,True
44629,40.35107,-81.44553,OH,Ohio,39157.0,2877.0,54.6,America/New_York,zip,,,False
44632,40.96401,-81.3048,OH,Ohio,39151.0,10548.0,146.5,America/New_York,zip,,,False
44641,40.86528,-81.23977,OH,Ohio,39151.0,19737.0,138.8,America/New_York,zip,,,False
44643,40.64304,-81.2998,OH,Ohio,39019.0,3913.0,50.5,America/New_York,zip,,,False
44644,40.68691,-81.17639,OH,Ohio,39019.0,4782.0,79.3,America/New_York,zip,,,True
44646,40.81055,-81.49835,OH,Ohio,39151.0,48377.0,649.3,America/New_York,zip,,,False
44647,40.79537,-81.56575,OH,Ohio,39151.0,18209.0,243.4,America/New_York,zip,,,True
44654,40.53861,-81.87162,OH,Ohio,39075.0,20044.0,48.3,America/New_York,zip,,,True
44657,40.74313,-81.09343,OH,Ohio,39019.0,9732.0,59.5,America/New_York,zip,,,True
44662,40.71036,-81.55468,OH,Ohio,39151.0,10867.0,72.8,America/New_York,zip,,,True
44663,40.46066,-81.44961,OH,Ohio,39157.0,24630.0,98.8,America/New_York,zip,,,True
44667,40.83386,-81.76495,OH,Ohio,39169.0,13643.0,117.8,America/New_York,zip,,,True
44672,40.92045,-81.02375,OH,Ohio,39099.0,4750.0,582.2,America/New_York,zip,,,True
44677,40.87254,-81.85983,OH,Ohio,39169.0,2391.0,54.3,America/New_York,zip,,,False
44680,40.60174,-81.54512,OH,Ohio,39157.0,4396.0,93.5,America/New_York,zip,,,False
44681,40.50018,-81.6625,OH,Ohio,39157.0,9081.0,62.2,America/New_York,zip,,,False
44685,40.9596,-81.42361,OH,Ohio,39153.0,28404.0,428.9,America/New_York,zip,,,False
44691,40.80714,-81.97971,OH,Ohio,39169.0,44755.0,111.6,America/New_York,zip,,,False
44703,40.81093,-81.38134,OH,Ohio,39151.0,7961.0,2904.4,America/New_York,zip,,,False
44704,40.80001,-81.34329,OH,Ohio,39151.0,3329.0,626.1,America/New_York,zip,,,False
44705,40.83347,-81.3327,OH,Ohio,39151.0,18985.0,922.4,America/New_York,zip,,,False
44706,40.75382,-81.4198,OH,Ohio,39151.0,16315.0,334.8,America/New_York,zip,,,False
44707,40.76031,-81.34715,OH,Ohio,39151.0,9290.0,234.1,America/New_York,zip,,,False
44708,40.81708,-81.43486,OH,Ohio,39151.0,24584.0,943.2,America/New_York,zip,,,False
44709,40.84218,-81.38634,OH,Ohio,39151.0,18778.0,1248.6,America/New_York,zip,,,False
44710,40.78962,-81.42659,OH,Ohio,39151.0,8424.0,1476.7,America/New_York,zip,,,False
44714,40.83606,-81.35905,OH,Ohio,39151.0,9912.0,1468.3,America/New_York,zip,,,False
44718,40.85122,-81.44806,OH,Ohio,39151.0,12720.0,587.0,America/New_York,zip,,,True
44720,40.90112,-81.43259,OH,Ohio,39151.0,40218.0,452.2,America/New_York,zip,,,False
44721,40.89443,-81.32694,OH,Ohio,39151.0,13543.0,329.4,America/New_York,zip,,,False
44730,40.76706,-81.25814,OH,Ohio,39151.0,6202.0,66.2,America/New_York,zip,,,False
44805,40.87335,-82.32096,OH,Ohio,39005.0,32029.0,81.8,America/New_York,zip,,,False
44811,41.24445,-82.84474,OH,Ohio,39077.0,12874.0,42.0,America/New_York,zip,,,True
44820,40.81829,-82.97186,OH,Ohio,39033.0,17239.0,41.4,America/New_York,zip,,,False
44824,41.37952,-82.80422,OH,Ohio,39043.0,3682.0,56.6,America/New_York,zip,,,True
44827,40.81921,-82.75923,OH,Ohio,39033.0,7003.0,55.7,America/New_York,zip,,,False
44830,41.16603,-83.40081,OH,Ohio,39147.0,17974.0,58.6,America/New_York,zip,,,False
44833,40.71059,-82.79484,OH,Ohio,39117.0,16537.0,70.6,America/New_York,zip,,,False
44839,41.3725,-82.55656,OH,Ohio,39043.0,12576.0,134.6,America/New_York,zip,,,False
44846,41.31589,-82.60832,OH,Ohio,39043.0,3419.0,59.1,America/New_York,zip,,,False
44857,41.21785,-82.58212,OH,Ohio,39077.0,23446.0,111.0,America/New_York,zip,,,False
44870,41.40623,-82.7171,OH,Ohio,39043.0,40018.0,254.4,America/New_York,zip,,,False
44875,40.88645,-82.6489,OH,Ohio,39139.0,13815.0,65.4,America/New_York,zip,,,False
44883,41.12395,-83.17459,OH,Ohio,39147.0,28566.0,66.9,America/New_York,zip,,,True
44890,41.0818,-82.71248,OH,Ohio,39077.0,10679.0,48.7,America/New_York,zip,,,False
44902,40.7589,-82.51095,OH,Ohio,39139.0,5458.0,1076.1,America/New_York,zip,,,False
44903,40.77624,-82.52655,OH,Ohio,39139.0,25012.0,84.6,America/New_York,zip,,,False
44904,40.66578,-82.61505,OH,Ohio,39139.0,14389.0,106.9,America/New_York,zip,,,False
44905,40.77753,-82.46915,OH,Ohio,39139.0,16693.0,502.4,America/New_York,zip,,,True
44906,40.76413,-82.57778,OH,Ohio,39139.0,16461.0,326.3,America/New_York,zip,,,False
44907,40.72761,-82.52129,OH,Ohio,39139.0,15615.0,774.4,America/New_York,zip,,,True
45002,39.19871,-84.73422,OH,Ohio,39061.0,13627.0,205.2,America/New_York,zip,,,False
45005,39.53478,-84.3018,OH,Ohio,39165.0,31294.0,329.8,America/New_York,zip,,,False
45011,39.42892,-84.50173,OH,Ohio,39017.0,72971.0,466.5,America/New_York,zip,,,False
45013,39.40649,-84.6501,OH,Ohio,39017.0,53463.0,175.4,America/New_York,zip,,,False
45014,39.32822,-84.5521,OH,Ohio,39017.0,45695.0,781.0,America/New_York,zip,,,False
45015,39.36273,-84.53785,OH,Ohio,39017.0,11838.0,811.7,America/New_York,zip,,,False
45030,39.25621,-84.76287,OH,Ohio,39061.0,21129.0,203.2,America/New_York,zip,,,False
45036,39.44487,-84.21832,OH,Ohio,39165.0,41330.0,196.6,America/New_York,zip,,,False
45039,39.32655,-84.23586,OH,Ohio,39165.0,28089.0,697.2,America/New_York,zip,,,True
45040,39.35023,-84.30996,OH,Ohio,39165.0,56659.0,768.9,America/New_York,zip,,,True
45042,39.54867,-84.43755,OH,Ohio,39017.0,28216.0,221.5,America/New_York,zip,,,False
45044,39.45028,-84.37988,OH,Ohio,39017.0,54339.0,555.1,America/New_York,zip,,,False
45050,39.44437,-84.36594,OH,Ohio,39017.0,12042.0,551.7,America/New_York,zip,,,False
45052,39.14505,-84.77849,OH,Ohio,39061.0,4111.0,119.7,America/New_York,zip,,,False
45053,39.35273,-84.78053,OH,Ohio,39017.0,3707.0,52.6,America/New_York,zip,,,True
45056,39.49029,-84.74115,OH,Ohio,39017.0,28153.0,145.5,America/New_York,zip,,,False
45065,39.37016,-84.21426,OH,Ohio,39165.0,6366.0,837.3,America/New_York,zip,,,False
45066,39.54925,-84.22265,OH,Ohio,39165.0,26175.0,495.3,America/New_York,zip,,,False
45067,39.49017,-84.47948,OH,Ohio,39017.0,14879.0,293.3,America/New_York,zip,,,True
45068,39.52813,-84.05922,OH,Ohio,39165.0,11624.0,63.6,America/New_York,zip,,,False
45069,39.34213,-84.4105,OH,Ohio,39017.0,54521.0,726.7,America/New_York,zip,,,False
45102,39.01718,-84.20602,OH,Ohio,39025.0,23767.0,414.6,America/New_York,zip,,,False
45103,39.0946,-84.14006,OH,Ohio,39025.0,34948.0,158.1,America/New_York,zip,,,False
45106,38.94633,-84.06831,OH,Ohio,39025.0,11492.0,60.2,America/New_York,zip,,,False
45122,39.22411,-84.12698,OH,Ohio,39025.0,11514.0,105.3,America/New_York,zip,,,False
45133,39.15695,-83.57282,OH,Ohio,39071.0,23369.0,28.7,America/New_York,zip,,,False
45140,39.25603,-84.24433,OH,Ohio,39025.0,54686.0,479.0,America/New_York,zip,,,False
45150,39.16567,-84.23281,OH,Ohio,39025.0,33394.0,399.6,America/New_York,zip,,,False
45152,39.35005,-84.12316,OH,Ohio,39165.0,13689.0,108.6,America/New_York,zip,,,False
45154,39.06137,-83.91997,OH,Ohio,39015.0,8710.0,51.3,America/New_York,zip,,,False
45157,38.95599,-84.22824,OH,Ohio,39025.0,10320.0,96.8,America/New_York,zip,,,False
45174,39.1588,-84.31073,OH,Ohio,39061.0,2023.0,632.0,America/New_York,zip,,,False
45176,39.08438,-84.02205,OH,Ohio,39025.0,10250.0,74.5,America/New_York,zip,,,False
45177,39.46123,-83.83692,OH,Ohio,39027.0,22011.0,50.0,America/New_York,zip,,,False
45202,39.10885,-84.50243,OH,Ohio,39061.0,15293.0,2216.7,America/New_York,zip,,,False
45203,39.10403,-84.53337,OH,Ohio,39061.0,2828.0,912.2,America/New_York,zip,,,False
45204,39.09536,-84.57225,OH,Ohio,39061.0,6680.0,841.2,America/New_York,zip,,,False
45205,39.11057,-84.57518,OH,Ohio,39061.0,18314.0,2526.3,America/New_York,zip,,,False
45206,39.12736,-84.48451,OH,Ohio,39061.0,10231.0,1936.0,America/New_York,zip,,,False
45207,39.14199,-84.4713,OH,Ohio,39061.0,7363.0,2389.0,America/New_York,zip,,,False
45208,39.13522,-84.43393,OH,Ohio,39061.0,18317.0,1639.1,America/New_York,zip,,,False
45209,39.15336,-84.42762,OH,Ohio,39061.0,10692.0,1823.9,America/New_York,zip,,,True
45211,39.15746,-84.59888,OH,Ohio,39061.0,37399.0,1601.7,America/New_York,zip,,,False
45212,39.16403,-84.45173,OH,Ohio,39061.0,21424.0,2259.2,America/New_York,zip,,,False
45213,39.18111,-84.42006,OH,Ohio,39061.0,11795.0,1456.3,America/New_York,zip,,,False
45214,39.12271,-84.54442,OH,Ohio,39061.0,9536.0,1372.4,America/New_York,zip,,,True
45215,39.23536,-84.46221,OH,Ohio,39061.0,31022.0,998.1,America/New_York,zip,,,False
45216,39.20054,-84.48114,OH,Ohio,39061.0,9209.0,1274.1,America/New_York,zip,,,False
45217,39.16718,-84.49792,OH,Ohio,39061.0,6317.0,1123.0,America/New_York,zip,,,False
45218,39.26623,-84.51975,OH,Ohio,39061.0,3913.0,1149.0,America/New_York,zip,,,False
45219,39.12668,-84.51201,OH,Ohio,39061.0,19436.0,4728.1,America/New_York,zip,,,False
45220,39.14736,-84.52101,OH,Ohio,39061.0,14375.0,1918.4,America/New_York,zip,,,False
45223,39.1696,-84.55354,OH,Ohio,39061.0,12237.0,1020.0,America/New_York,zip,,,True
45224,39.20215,-84.53222,OH,Ohio,39061.0,21504.0,1367.0,America/New_York,zip,,,False
45225,39.14341,-84.55267,OH,Ohio,39061.0,9899.0,1305.8,America/New_York,zip,,,True
45226,39.11149,-84.41989,OH,Ohio,39061.0,5973.0,404.4,America/New_York,zip,,,False
45227,39.15403,-84.38524,OH,Ohio,39061.0,18874.0,1262.6,America/New_York,zip,,,False
45229,39.15342,-84.48612,OH,Ohio,39061.0,13997.0,1988.0,America/New_York,zip,,,False
45230,39.07445,-84.39082,OH,Ohio,39061.0,27628.0,776.3,America/New_York,zip,,,False
45231,39.24617,-84.5383,OH,Ohio,39061.0,42808.0,1118.2,America/New_York,zip,,,True
45232,39.1818,-84.51673,OH,Ohio,39061.0,8080.0,772.6,America/New_York,zip,,,False
45233,39.1191,-84.66559,OH,Ohio,39061.0,15024.0,535.7,America/New_York,zip,,,False
45236,39.20949,-84.39701,OH,Ohio,39061.0,24349.0,1365.3,America/New_York,zip,,,False
45237,39.19298,-84.45244,OH,Ohio,39061.0,21669.0,1376.9,America/New_York,zip,,,False
